"","V1"
"GeorgeWashington_1_2",8
"GeorgeWashington_1_3",12
"GeorgeWashington_1_4",8
"GeorgeWashington_1_5",8
"GeorgeWashington_1_6",8
"GeorgeWashington_1_7",8
"GeorgeWashington_1_8",8
"GeorgeWashington_1_9",13
"GeorgeWashington_1_10",12
"GeorgeWashington_1_11",12
"GeorgeWashington_1_12",8
"GeorgeWashington_1_13",1
"GeorgeWashington_1_14",12
"GeorgeWashington_1_15",12
"GeorgeWashington_1_16",12
"GeorgeWashington_1_17",13
"GeorgeWashington_1_18",13
"GeorgeWashington_1_19",13
"GeorgeWashington_1_20",13
"GeorgeWashington_1_21",1
"GeorgeWashington_1_22",1
"GeorgeWashington_1_23",1
"GeorgeWashington_1_24",8
"GeorgeWashington_1_25",12
"GeorgeWashington_1_26",8
"GeorgeWashington_1_27",6
"GeorgeWashington_1_28",8
"GeorgeWashington_1_29",8
"GeorgeWashington_1_30",8
"GeorgeWashington_2_2",8
"GeorgeWashington_2_3",8
"JohnAdams_1_2",12
"JohnAdams_1_3",13
"JohnAdams_1_4",12
"JohnAdams_1_5",1
"JohnAdams_1_6",12
"JohnAdams_1_7",12
"JohnAdams_1_8",13
"JohnAdams_1_9",3
"JohnAdams_1_10",12
"JohnAdams_1_11",12
"JohnAdams_1_12",12
"JohnAdams_1_13",3
"JohnAdams_1_14",1
"JohnAdams_1_15",1
"JohnAdams_1_16",12
"JohnAdams_1_17",13
"JohnAdams_1_18",8
"JohnAdams_1_19",1
"JohnAdams_1_20",1
"JohnAdams_1_21",7
"JohnAdams_1_22",13
"JohnAdams_1_23",3
"JohnAdams_1_24",3
"JohnAdams_1_25",1
"JohnAdams_1_26",13
"JohnAdams_1_27",1
"JohnAdams_1_28",1
"JohnAdams_1_29",15
"JohnAdams_1_30",15
"JohnAdams_1_31",13
"JohnAdams_1_32",13
"JohnAdams_1_33",13
"JohnAdams_1_34",13
"JohnAdams_1_35",1
"JohnAdams_1_36",1
"JohnAdams_1_37",1
"JohnAdams_1_38",3
"JohnAdams_1_39",3
"JohnAdams_1_40",3
"JohnAdams_1_41",13
"JohnAdams_1_42",13
"JohnAdams_1_43",13
"JohnAdams_1_44",15
"JohnAdams_1_45",15
"JohnAdams_1_46",15
"JohnAdams_1_47",15
"JohnAdams_1_48",15
"JohnAdams_1_49",15
"JohnAdams_1_50",8
"JohnAdams_1_51",13
"JohnAdams_1_52",8
"JohnAdams_1_53",8
"JohnAdams_1_54",8
"ThomasJefferson_1_2",8
"ThomasJefferson_1_3",8
"ThomasJefferson_1_4",8
"ThomasJefferson_1_5",6
"ThomasJefferson_1_6",6
"ThomasJefferson_1_7",1
"ThomasJefferson_1_8",11
"ThomasJefferson_1_9",11
"ThomasJefferson_1_10",5
"ThomasJefferson_1_11",13
"ThomasJefferson_1_12",13
"ThomasJefferson_1_13",1
"ThomasJefferson_1_14",1
"ThomasJefferson_1_15",1
"ThomasJefferson_1_16",3
"ThomasJefferson_1_17",3
"ThomasJefferson_1_18",3
"ThomasJefferson_1_19",5
"ThomasJefferson_1_20",3
"ThomasJefferson_1_21",6
"ThomasJefferson_1_22",6
"ThomasJefferson_1_23",6
"ThomasJefferson_1_24",9
"ThomasJefferson_1_25",9
"ThomasJefferson_1_26",13
"ThomasJefferson_1_27",3
"ThomasJefferson_1_28",3
"ThomasJefferson_1_29",13
"ThomasJefferson_1_30",13
"ThomasJefferson_1_31",13
"ThomasJefferson_1_32",13
"ThomasJefferson_1_33",13
"ThomasJefferson_1_34",13
"ThomasJefferson_1_35",13
"ThomasJefferson_1_36",3
"ThomasJefferson_1_37",3
"ThomasJefferson_1_38",3
"ThomasJefferson_1_39",3
"ThomasJefferson_1_40",3
"ThomasJefferson_1_41",3
"ThomasJefferson_1_42",3
"ThomasJefferson_1_43",1
"ThomasJefferson_1_44",1
"ThomasJefferson_1_45",15
"ThomasJefferson_1_46",14
"ThomasJefferson_1_47",14
"ThomasJefferson_1_48",14
"ThomasJefferson_1_49",4
"ThomasJefferson_1_50",10
"ThomasJefferson_1_51",10
"ThomasJefferson_1_52",9
"ThomasJefferson_1_53",8
"ThomasJefferson_1_54",8
"ThomasJefferson_1_55",8
"ThomasJefferson_1_56",8
"ThomasJefferson_1_57",8
"ThomasJefferson_1_58",8
"ThomasJefferson_1_59",8
"ThomasJefferson_1_60",8
"ThomasJefferson_1_61",1
