"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0416666666666667,0.0338541666666667,0.127604166666667,0.0572916666666667,0.0260416666666667,0.0572916666666667,0.0260416666666667,0.0416666666666667,0.0416666666666667,0.0338541666666667,0.0729166666666667,0.0494791666666667,0.0885416666666667,0.0260416666666667,0.276041666666667
"2",0.0510752688172043,0.0349462365591398,0.0591397849462366,0.0591397849462366,0.0510752688172043,0.10752688172043,0.0349462365591398,0.0591397849462366,0.0510752688172043,0.0591397849462366,0.0591397849462366,0.0268817204301075,0.0510752688172043,0.0268817204301075,0.268817204301075
"3",0.0606060606060606,0.0358126721763085,0.0440771349862259,0.0523415977961433,0.0275482093663912,0.209366391184573,0.0358126721763085,0.0440771349862259,0.0358126721763085,0.0358126721763085,0.0358126721763085,0.0358126721763085,0.0440771349862259,0.0275482093663912,0.275482093663912
"4",0.081140350877193,0.0285087719298246,0.0548245614035088,0.0350877192982456,0.0285087719298246,0.206140350877193,0.0416666666666667,0.0416666666666667,0.0219298245614035,0.0219298245614035,0.0219298245614035,0.0745614035087719,0.0482456140350877,0.0350877192982456,0.258771929824561
"5",0.0411255411255411,0.0281385281385281,0.0476190476190476,0.0346320346320346,0.0216450216450216,0.235930735930736,0.0476190476190476,0.0541125541125541,0.0281385281385281,0.0216450216450216,0.0281385281385281,0.0865800865800866,0.0541125541125541,0.0346320346320346,0.235930735930736
"6",0.0333333333333333,0.0333333333333333,0.0487179487179487,0.0564102564102564,0.0256410256410256,0.217948717948718,0.0717948717948718,0.0487179487179487,0.0256410256410256,0.0256410256410256,0.041025641025641,0.0564102564102564,0.0717948717948718,0.0717948717948718,0.171794871794872
"7",0.0599250936329588,0.0374531835205993,0.0599250936329588,0.0711610486891386,0.0711610486891386,0.0823970037453184,0.0599250936329588,0.0711610486891386,0.0374531835205993,0.0599250936329588,0.048689138576779,0.0711610486891386,0.0711610486891386,0.0711610486891386,0.127340823970037
"8",0.050314465408805,0.0314465408805031,0.059748427672956,0.059748427672956,0.0691823899371069,0.059748427672956,0.059748427672956,0.0314465408805031,0.050314465408805,0.059748427672956,0.0691823899371069,0.0314465408805031,0.0880503144654088,0.0974842767295598,0.182389937106918
"9",0.0816993464052288,0.0522875816993464,0.0620915032679739,0.0718954248366013,0.0816993464052288,0.0326797385620915,0.0816993464052288,0.0326797385620915,0.0326797385620915,0.0522875816993464,0.0522875816993464,0.042483660130719,0.0718954248366013,0.0620915032679739,0.189542483660131
"10",0.0801282051282051,0.0512820512820513,0.0608974358974359,0.0608974358974359,0.0320512820512821,0.0416666666666667,0.0801282051282051,0.0416666666666667,0.0416666666666667,0.0608974358974359,0.0320512820512821,0.0320512820512821,0.0801282051282051,0.128205128205128,0.176282051282051
"11",0.109803921568627,0.0509803921568628,0.0862745098039216,0.0392156862745098,0.0392156862745098,0.0862745098039216,0.0509803921568628,0.0627450980392157,0.0509803921568628,0.0980392156862745,0.0392156862745098,0.0745098039215686,0.0745098039215686,0.0627450980392157,0.0745098039215686
"12",0.056140350877193,0.0456140350877193,0.0666666666666667,0.0456140350877193,0.0456140350877193,0.119298245614035,0.0771929824561404,0.056140350877193,0.0456140350877193,0.0666666666666667,0.0350877192982456,0.140350877192982,0.056140350877193,0.087719298245614,0.056140350877193
"13",0.0705128205128205,0.0320512820512821,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0801282051282051,0.0705128205128205,0.0512820512820513,0.0320512820512821,0.0512820512820513,0.0512820512820513,0.233974358974359,0.0416666666666667,0.0705128205128205,0.0608974358974359
"14",0.024330900243309,0.0608272506082725,0.024330900243309,0.0462287104622871,0.0535279805352798,0.0608272506082725,0.0827250608272506,0.0681265206812652,0.0535279805352798,0.0681265206812652,0.024330900243309,0.104622871046229,0.0754257907542579,0.0754257907542579,0.177615571776156
"15",0.030952380952381,0.0452380952380952,0.030952380952381,0.0523809523809524,0.102380952380952,0.0380952380952381,0.0523809523809524,0.0880952380952381,0.0238095238095238,0.0738095238095238,0.0380952380952381,0.0523809523809524,0.10952380952381,0.080952380952381,0.180952380952381
"16",0.0444444444444444,0.0611111111111111,0.0444444444444444,0.0444444444444444,0.127777777777778,0.0694444444444444,0.0527777777777778,0.0777777777777778,0.0361111111111111,0.0777777777777778,0.0277777777777778,0.0361111111111111,0.102777777777778,0.0611111111111111,0.136111111111111
"17",0.0642570281124498,0.0401606425702811,0.0401606425702811,0.0522088353413655,0.112449799196787,0.0763052208835341,0.0522088353413655,0.0883534136546185,0.0401606425702811,0.0401606425702811,0.0883534136546185,0.0522088353413655,0.0642570281124498,0.0522088353413655,0.136546184738956
"18",0.0421940928270042,0.0548523206751055,0.080168776371308,0.0421940928270042,0.105485232067511,0.0928270042194093,0.0421940928270042,0.105485232067511,0.0421940928270042,0.0548523206751055,0.0421940928270042,0.0421940928270042,0.080168776371308,0.0548523206751055,0.118143459915612
"19",0.0446735395189004,0.0446735395189004,0.0962199312714777,0.0549828178694158,0.0652920962199313,0.0859106529209622,0.0446735395189004,0.199312714776632,0.0343642611683849,0.0343642611683849,0.0343642611683849,0.0343642611683849,0.0446735395189004,0.0859106529209622,0.0962199312714777
